,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
6692,20200417,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
13679,20200424,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
18130,20200504,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
21910,20200515,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
60431,20200522,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
61519,20200529,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
71176,20200529,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
80333,20200605,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
90508,20200612,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
101750,20200619,proximus.be,https://www.proximus.be/pickx,text/html,text/html,fr,"TV, sport, films en series live uitgezonden of uitgesteld in replay  - Proximus Pickx Message d'avertissement Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome, Edge ou Firefox. Plus d'infos. Pour regarder la TV, veuillez utiliser un autre navigateur, comme Chrome ou Firefox. Plus d'infos. Proximus Pickx Télécharger l'app GRATUITEMENT Ouvrir Français Nederlands All rights reserved, Proximus 2020. Attention : regarder la télévision peut freiner le développement des enfants de moins de 3 ans, même lorsqu’il s’agit de programmes qui s’adressent spécifiquement à eux. Plusieurs troubles du développement ont été scientifiquement observés tels que passivité, retards de langage, agitation, troubles du sommeil, troubles de la concentration et dépendance aux écrans Contrôle parental actif Veuillez introduire votre code PIN pour désactiver le contrôle parental pendant 10 minutes. Valider Le code PIN introduit n'est pas correct. Veuillez réessayer. Code PIN oublié? Contactez le 0800 99 696 Aide? Le contrôle parental est maintenant désactivé pendant 10 minutes. Fermer"
