,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
8747,20200417,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest
9019,20200417,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest
14293,20200424,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest
14575,20200424,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest
19223,20200504,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest Oh no! Pinterest doesn't work unless you turn on JavaScript.
19499,20200504,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest Here come more ideas! Oh no! Pinterest doesn't work unless you turn on JavaScript.
22696,20200515,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest
22916,20200515,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest
64541,20200522,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest
64803,20200529,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest
65110,20200522,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest
65381,20200529,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest
73222,20200529,pinterest.jp,https://www.pinterest.jp/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest
73501,20200529,pinterest.jp,https://www.pinterest.jp/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest
